Time,Occupant Number,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,INDOOR Mean Radiant Temp.,Predicted Mean Vote (PMV)
735085.447917,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.458333,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.46875,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.479167,1.0,23.980518,55.626,0.030988,23.980518,-0.549218
735085.489583,1.0,23.807896,55.626,0.030988,23.807896,-0.612109
735085.5,1.0,23.721585,55.626,0.030988,23.721585,-0.643554
735085.510417,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735085.520833,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735085.53125,1.0,23.29003,55.626,0.030988,23.29003,-0.800782
735085.541667,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735085.552083,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735085.5625,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.572917,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.583333,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.59375,1.0,22.425864,55.626,0.030988,22.425864,-1.115589
735085.604167,1.0,22.599013,55.626,0.030988,22.599013,-1.052519
735085.614583,1.0,22.599013,55.626,0.030988,22.599013,-1.052519
735085.625,1.0,22.599013,55.626,0.030988,22.599013,-1.052519
735085.635417,1.0,22.599013,55.626,0.030988,22.599013,-1.052519
735085.645833,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.65625,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.666667,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.677083,1.0,22.512437,55.626,0.030988,22.512437,-1.084055
735085.6875,1.0,22.512437,55.626,0.030988,22.512437,-1.084055
735085.697917,1.0,22.599013,55.626,0.030988,22.599013,-1.052519
735085.708333,1.0,22.512437,55.626,0.030988,22.512437,-1.084055
735085.71875,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.729167,1.0,22.685591,55.626,0.030988,22.685591,-1.020981
735085.739583,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735085.75,1.0,23.203719,55.626,0.030988,23.203719,-0.832227
735085.760417,1.0,23.29003,55.626,0.030988,23.29003,-0.800782
735085.770833,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735085.78125,1.0,23.462655,55.626,0.030988,23.462655,-0.737891
735085.791667,1.0,23.548963,55.626,0.030988,23.548963,-0.706446
735085.802083,1.0,23.721585,55.626,0.030988,23.721585,-0.643554
735085.8125,1.0,23.721585,55.626,0.030988,23.721585,-0.643554
735085.822917,1.0,23.721585,55.626,0.030988,23.721585,-0.643554
735085.833333,1.0,23.894207,55.626,0.030988,23.894207,-0.580663
735085.84375,1.0,23.894207,55.626,0.030988,23.894207,-0.580663
735085.854167,1.0,23.894207,55.626,0.030988,23.894207,-0.580663
735085.864583,1.0,23.894207,55.626,0.030988,23.894207,-0.580663
735085.875,1.0,23.980518,55.626,0.030988,23.980518,-0.549218
735085.885417,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.895833,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.90625,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.916667,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.927083,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.9375,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.947917,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.958333,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.96875,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.979167,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735085.989583,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.0,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.010417,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.020833,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.03125,1.0,23.980518,55.626,0.030988,23.980518,-0.549218
735086.041667,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.052083,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.0625,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.072917,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.083333,1.0,24.15314,55.626,0.030988,24.15314,-0.486328
735086.09375,1.0,24.15314,55.626,0.030988,24.15314,-0.486328
735086.104167,1.0,24.325762,55.626,0.030988,24.325762,-0.424192
735086.114583,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.125,1.0,24.239451,55.626,0.030988,24.239451,-0.454884
735086.135417,1.0,24.325762,55.626,0.030988,24.325762,-0.424192
735086.145833,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.15625,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.166667,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.177083,1.0,24.325762,55.626,0.030988,24.325762,-0.424192
735086.1875,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.197917,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.208333,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.21875,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.229167,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.239583,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.25,1.0,24.325762,55.626,0.030988,24.325762,-0.424192
735086.260417,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.270833,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.28125,1.0,24.325762,55.626,0.030988,24.325762,-0.424192
735086.291667,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.302083,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.3125,1.0,24.498384,55.626,0.030988,24.498384,-0.3612
735086.322917,1.0,24.498384,55.626,0.030988,24.498384,-0.3612
735086.333333,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.34375,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.354167,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.364583,1.0,24.412071,55.626,0.030988,24.412071,-0.392696
735086.375,1.0,23.980518,55.626,0.030988,23.980518,-0.549218
735086.385417,1.0,24.066829,55.626,0.030988,24.066829,-0.517773
735086.395833,1.0,23.980518,55.626,0.030988,23.980518,-0.549218
735086.40625,1.0,23.894207,55.626,0.030988,23.894207,-0.580663
735086.416667,1.0,23.721585,55.626,0.030988,23.721585,-0.643554
735086.427083,1.0,23.635274,55.626,0.030988,23.635274,-0.675
735086.4375,1.0,23.635274,55.626,0.030988,23.635274,-0.675
735086.447917,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735086.458333,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735086.46875,1.0,23.376341,55.626,0.030988,23.376341,-0.769337
735086.479167,1.0,23.29003,55.626,0.030988,23.29003,-0.800782
735086.489583,1.0,23.29003,55.626,0.030988,23.29003,-0.800782
735086.5,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735086.510417,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735086.520833,1.0,23.031097,55.626,0.030988,23.031097,-0.895116
735086.53125,1.0,23.031097,65.288,0.030988,23.031097,-0.829538
735086.541667,1.0,22.944786,63.386,0.030988,22.944786,-0.874165
735086.552083,1.0,23.031097,63.093,0.030988,23.031097,-0.844436
735086.5625,1.0,22.772164,62.638,0.030988,22.772164,-0.942593
735086.572917,1.0,22.599013,62.334,0.030988,22.599013,-1.008168
735086.583333,1.0,22.685591,61.881,0.030988,22.685591,-0.979407
735086.59375,1.0,22.685591,61.519,0.030988,22.685591,-0.981813
735086.604167,1.0,22.685591,61.13,0.030988,22.685591,-0.984398
735086.614583,1.0,22.685591,60.74,0.030988,22.685591,-0.986991
735086.625,1.0,22.685591,60.411,0.030988,22.685591,-0.989177
735086.635417,1.0,22.599013,60.112,0.030988,22.599013,-1.022859
735086.645833,1.0,22.685591,59.716,0.030988,22.685591,-0.993797
735086.65625,1.0,22.685591,59.505,0.030988,22.685591,-0.995199
735086.666667,1.0,22.685591,59.263,0.030988,22.685591,-0.996808
735086.677083,1.0,22.685591,59.078,0.030988,22.685591,-0.998037
735086.6875,1.0,22.685591,59.386,0.030988,22.685591,-0.99599
735086.697917,1.0,22.685591,59.693,0.030988,22.685591,-0.99395
735086.708333,1.0,22.685591,59.935,0.030988,22.685591,-0.992341
735086.71875,1.0,22.858478,59.878,0.030988,22.858478,-0.929442
735086.729167,1.0,23.031097,59.781,0.030988,23.031097,-0.866915
735086.739583,1.0,23.376341,59.65,0.030988,23.376341,-0.741449
735086.75,1.0,23.376341,59.611,0.030988,23.376341,-0.74172
735086.760417,1.0,23.635274,59.661,0.030988,23.635274,-0.646596
735086.770833,1.0,23.807896,59.768,0.030988,23.807896,-0.582647
735086.78125,1.0,23.980518,59.906,0.030988,23.980518,-0.518457
735086.791667,1.0,23.894207,59.979,0.030988,23.894207,-0.549539
735086.802083,1.0,24.066829,60.172,0.030988,24.066829,-0.48493
735086.8125,1.0,24.066829,60.606,0.030988,24.066829,-0.481795
735086.822917,1.0,24.066829,60.859,0.030988,24.066829,-0.479967
735086.833333,1.0,24.066829,61.109,0.030988,24.066829,-0.478161
735086.84375,1.0,24.066829,61.354,0.030988,24.066829,-0.476391
735086.854167,1.0,24.066829,61.939,0.030988,24.066829,-0.472164
735086.864583,1.0,24.066829,62.096,0.030988,24.066829,-0.47103
735086.875,1.0,24.066829,62.31,0.030988,24.066829,-0.469484
735086.885417,1.0,24.066829,62.463,0.030988,24.066829,-0.468379
735086.895833,1.0,24.066829,62.589,0.030988,24.066829,-0.467468
735086.90625,1.0,24.066829,62.776,0.030988,24.066829,-0.466117
735086.916667,1.0,24.239451,62.898,0.030988,24.239451,-0.401801
735086.927083,1.0,24.239451,62.959,0.030988,24.239451,-0.401355
735086.9375,1.0,24.412071,63.268,0.030988,24.412071,-0.336332
735086.947917,1.0,24.412071,63.298,0.030988,24.412071,-0.33611
735086.958333,1.0,24.412071,63.333,0.030988,24.412071,-0.335852
735086.96875,1.0,24.412071,63.516,0.030988,24.412071,-0.334503
735086.979167,1.0,24.412071,63.52,0.030988,24.412071,-0.334473
735086.989583,1.0,24.412071,63.58,0.030988,24.412071,-0.33403
735087.0,1.0,24.412071,63.641,0.030988,24.412071,-0.333581
735087.010417,1.0,24.412071,63.767,0.030988,24.412071,-0.332651
735087.020833,1.0,24.412071,63.828,0.030988,24.412071,-0.332201
735087.03125,1.0,24.412071,63.889,0.030988,24.412071,-0.331751
735087.041667,1.0,24.412071,64.071,0.030988,24.412071,-0.330409
735087.052083,1.0,24.412071,64.166,0.030988,24.412071,-0.329708
735087.0625,1.0,24.498384,64.379,0.030988,24.498384,-0.296306
735087.072917,1.0,24.412071,64.53,0.030988,24.412071,-0.327024
735087.083333,1.0,24.498384,64.868,0.030988,24.498384,-0.292681
735087.09375,1.0,24.498384,65.05,0.030988,24.498384,-0.291331
735087.104167,1.0,24.498384,65.201,0.030988,24.498384,-0.290212
735087.114583,1.0,24.498384,65.296,0.030988,24.498384,-0.289508
735087.125,1.0,24.584695,65.478,0.030988,24.584695,-0.256285
735087.135417,1.0,24.498384,65.478,0.030988,24.498384,-0.288158
735087.145833,1.0,24.498384,65.72,0.030988,24.498384,-0.286364
735087.15625,1.0,24.584695,65.633,0.030988,24.584695,-0.25513
735087.166667,1.0,24.584695,65.573,0.030988,24.584695,-0.255577
735087.177083,1.0,24.584695,65.482,0.030988,24.584695,-0.256255
735087.1875,1.0,24.498384,65.452,0.030988,24.498384,-0.288351
735087.197917,1.0,24.584695,65.456,0.030988,24.584695,-0.256449
735087.208333,1.0,24.584695,65.425,0.030988,24.584695,-0.25668
735087.21875,1.0,24.584695,66.241,0.030988,24.584695,-0.250599
735087.229167,1.0,24.584695,67.471,0.030988,24.584695,-0.241433
735087.239583,1.0,24.412071,67.184,0.030988,24.412071,-0.307449
735087.25,1.0,24.066829,66.028,0.030988,24.066829,-0.442623
735087.260417,1.0,24.066829,65.382,0.030988,24.066829,-0.44729
735087.270833,1.0,23.980518,64.957,0.030988,23.980518,-0.482154
735087.28125,1.0,23.807896,64.414,0.030988,23.807896,-0.5496
735087.291667,1.0,23.894207,64.174,0.030988,23.894207,-0.519545
735087.302083,1.0,23.807896,63.82,0.030988,23.807896,-0.553825
735087.3125,1.0,23.894207,63.349,0.030988,23.894207,-0.525444
735087.322917,1.0,23.807896,63.056,0.030988,23.807896,-0.559259
735087.333333,1.0,23.721585,62.79,0.030988,23.721585,-0.592861
735087.34375,1.0,23.721585,62.322,0.030988,23.721585,-0.596173
735087.354167,1.0,23.635274,62.306,0.030988,23.635274,-0.627977
735087.364583,1.0,23.721585,62.085,0.030988,23.721585,-0.59785
735087.375,1.0,23.721585,61.785,0.030988,23.721585,0.160041
735087.385417,1.0,23.721585,61.85,0.030988,23.721585,-0.95002
735087.395833,1.0,23.635274,61.8,0.030988,23.635274,-0.985406
735087.40625,1.0,23.721585,61.93,0.030988,23.721585,-0.949454
735087.416667,1.0,23.721585,61.698,0.030988,23.721585,-0.951096
735087.427083,1.0,23.894207,61.156,0.030988,23.894207,-0.884924
735087.4375,1.0,23.980518,60.858,0.030988,23.980518,-0.852067
735087.447917,1.0,23.721585,60.587,0.030988,23.721585,-0.958958
735087.458333,1.0,23.807896,60.319,0.030988,23.807896,-0.92588
735087.46875,1.0,23.807896,60.077,0.030988,23.807896,-0.927601
735087.479167,1.0,23.894207,59.682,0.030988,23.894207,-0.895463
735087.489583,1.0,23.980518,59.159,0.030988,23.980518,-0.864278
735087.5,1.0,23.980518,58.67,0.030988,23.980518,0.502298
735087.510417,1.0,24.066829,58.304,0.030988,24.066829,-0.086854
735087.520833,1.0,24.066829,57.658,0.030988,24.066829,-0.091521
735087.53125,1.0,23.980518,57.101,0.030988,23.980518,-0.123019
735087.541667,1.0,24.412071,56.822,0.030988,24.412071,0.012323
735087.552083,1.0,24.412071,56.481,0.030988,24.412071,0.009808
735087.5625,1.0,24.066829,56.857,0.030988,24.066829,-0.097308
735087.572917,1.0,24.412071,56.898,0.030988,24.412071,0.012884
735087.583333,1.0,24.066829,56.871,0.030988,24.066829,-0.097207
735087.59375,1.0,24.066829,56.374,0.030988,24.066829,-0.100797
735087.604167,1.0,24.066829,55.911,0.030988,24.066829,-0.104142
735087.614583,1.0,23.721585,55.461,0.030988,23.721585,-0.217026
735087.625,1.0,23.635274,55.035,0.030988,23.635274,-0.247425
735087.635417,1.0,23.894207,54.76,0.030988,23.894207,-0.167227
735087.645833,1.0,24.066829,54.573,0.030988,24.066829,-0.113808
735087.65625,1.0,24.066829,54.458,0.030988,24.066829,-0.114639
735087.666667,1.0,24.066829,54.12,0.030988,24.066829,-0.241648
735087.677083,1.0,24.066829,54.002,0.030988,24.066829,-0.117934
735087.6875,1.0,24.066829,53.845,0.030988,24.066829,-0.119068
735087.697917,1.0,24.066829,53.779,0.030988,24.066829,-0.119545
735087.708333,1.0,23.894207,53.643,0.030988,23.894207,-0.175214
735087.71875,1.0,23.980518,53.566,0.030988,23.980518,-0.148425
735087.729167,1.0,23.980518,54.239,0.030988,23.980518,-0.143588
735087.739583,1.0,24.066829,54.667,0.030988,24.066829,-0.113129
735087.75,1.0,23.894207,54.969,0.030988,23.894207,-0.165733
735087.760417,1.0,23.807896,54.799,0.030988,23.807896,-0.194331
735087.770833,1.0,23.721585,54.597,0.030988,23.721585,-0.223139
735087.78125,1.0,23.376341,54.462,0.030988,23.376341,-0.333532
735087.791667,1.0,23.376341,54.362,0.030988,23.376341,-0.334225
735087.802083,1.0,23.203719,54.202,0.030988,23.203719,-0.390015
735087.8125,1.0,23.117408,54.105,0.030988,23.117408,-0.418012
735087.822917,1.0,23.031097,53.82,0.030988,23.031097,-0.447276
735087.833333,1.0,23.031097,53.472,0.030988,23.031097,-0.449637
735087.84375,1.0,22.858478,53.211,0.030988,22.858478,-0.505993
735087.854167,1.0,22.685591,52.702,0.030988,22.685591,-0.564032
735087.864583,1.0,22.599013,52.413,0.030988,22.599013,-0.593291
735087.875,1.0,22.685591,52.025,0.030988,22.685591,-0.568532
735087.885417,1.0,22.685591,52.371,0.030988,22.685591,-0.566232
735087.895833,1.0,22.772164,52.353,0.030988,22.772164,-0.539015
735087.90625,1.0,23.031097,52.366,0.030988,23.031097,-0.457144
735087.916667,1.0,23.203719,52.474,0.030988,23.203719,-0.401866
735087.927083,1.0,23.29003,52.55,0.030988,23.29003,-0.374065
735087.9375,1.0,23.376341,52.56,0.030988,23.376341,-0.346713
735087.947917,1.0,23.376341,52.696,0.030988,23.376341,-0.345771
735087.958333,1.0,23.462655,52.706,0.030988,23.462655,-0.318409
735087.96875,1.0,23.635274,52.779,0.030988,23.635274,-0.263306
735087.979167,1.0,23.635274,52.848,0.030988,23.635274,-0.26282
735087.989583,1.0,23.721585,52.918,0.030988,23.721585,-0.23502
735088.0,1.0,23.721585,53.05,0.030988,23.721585,-0.234086
735088.010417,1.0,23.721585,53.12,0.030988,23.721585,-0.661287
735088.020833,1.0,23.721585,53.127,0.030988,23.721585,-0.661237
735088.03125,1.0,23.721585,53.224,0.030988,23.721585,-0.660551
735088.041667,1.0,23.894207,53.322,0.030988,23.894207,-0.597137
735088.052083,1.0,23.894207,53.423,0.030988,23.894207,-0.596414
735088.0625,1.0,23.980518,53.458,0.030988,23.980518,-0.564799
735088.072917,1.0,23.894207,53.587,0.030988,23.894207,-0.595242
735088.083333,1.0,23.894207,53.653,0.030988,23.894207,-0.59477
735088.09375,1.0,23.894207,53.751,0.030988,23.894207,-0.594069
735088.104167,1.0,23.980518,53.845,0.030988,23.980518,-0.562018
735088.114583,1.0,23.980518,53.942,0.030988,23.980518,-0.561321
735088.125,1.0,23.980518,54.103,0.030988,23.980518,-0.560164
735088.135417,1.0,24.066829,54.2,0.030988,24.066829,-0.528075
735088.145833,1.0,23.980518,54.294,0.030988,23.980518,-0.558791
735088.15625,1.0,24.066829,54.36,0.030988,24.066829,-0.526919
735088.166667,1.0,24.066829,54.548,0.030988,24.066829,-0.525561
735088.177083,1.0,24.066829,54.614,0.030988,24.066829,-0.525084
735088.1875,1.0,24.066829,54.614,0.030988,24.066829,-0.525084
735088.197917,1.0,24.066829,54.739,0.030988,24.066829,-0.524181
735088.208333,1.0,24.066829,54.68,0.030988,24.066829,-0.524607
735088.21875,1.0,24.066829,55.674,0.030988,24.066829,-0.517426
735088.229167,1.0,23.894207,56.034,0.030988,23.894207,-0.577746
735088.239583,1.0,23.721585,56.102,0.030988,23.721585,-0.640186
735088.25,1.0,23.721585,55.499,0.030988,23.721585,-0.644453
735088.260417,1.0,23.376341,54.924,0.030988,23.376341,-0.774202
735088.270833,1.0,23.031097,54.317,0.030988,23.031097,-0.904
735088.28125,1.0,22.944786,54.325,0.030988,22.944786,-0.935343
735088.291667,1.0,22.685591,54.27,0.030988,22.685591,-1.029994
735088.302083,1.0,22.599013,54.194,0.030988,22.599013,-1.061987
735088.3125,1.0,22.339289,54.823,0.030988,22.339289,-1.152349
735088.322917,1.0,22.339289,54.207,0.030988,22.339289,-1.156358
735088.333333,1.0,22.339289,53.301,0.030988,22.339289,-1.162254
735088.34375,1.0,22.339289,52.475,0.030988,22.339289,-1.16763
735088.354167,1.0,22.339289,51.832,0.030988,22.339289,-1.171815
735088.364583,1.0,22.339289,51.184,0.030988,22.339289,-1.176032
735088.375,1.0,22.685591,50.695,0.030988,22.685591,-1.053755
735088.385417,1.0,22.685591,50.05,0.030988,22.685591,-1.058042
735088.395833,1.0,23.031097,49.749,0.030988,23.031097,-0.935004
735088.40625,1.0,23.031097,49.568,0.030988,23.031097,-0.936233
735088.416667,1.0,23.203719,49.514,0.030988,23.203719,-0.874146
735088.427083,1.0,23.29003,49.294,0.030988,23.29003,-0.844437
735088.4375,1.0,23.29003,49.107,0.030988,23.29003,0.356417
735088.447917,1.0,23.376341,49.011,0.030988,23.376341,-0.55674
735088.458333,1.0,23.376341,48.957,0.030988,23.376341,-0.557114
735088.46875,1.0,23.376341,48.938,0.030988,23.376341,-0.557246
735088.479167,1.0,23.635274,48.845,0.030988,23.635274,-0.471419
735088.489583,1.0,23.635274,48.785,0.030988,23.635274,-0.471841
735088.5,1.0,23.462655,48.661,0.030988,23.462655,-0.530349
735088.510417,1.0,23.548963,48.594,0.030988,23.548963,-0.920576
735088.520833,1.0,23.548963,48.661,0.030988,23.548963,-0.755221
735088.53125,1.0,23.462655,48.6,0.030988,23.462655,-0.786838
735088.541667,1.0,23.548963,48.507,0.030988,23.548963,-0.756299
735088.552083,1.0,23.548963,48.479,0.030988,23.548963,-0.756495
735088.5625,1.0,23.635274,48.482,0.030988,23.635274,-0.72529
735088.572917,1.0,23.635274,48.711,0.030988,23.635274,-0.723678
735088.583333,1.0,23.635274,48.937,0.030988,23.635274,-0.722087
735088.59375,1.0,23.721585,49.007,0.030988,23.721585,-0.690391
735088.604167,1.0,23.721585,48.95,0.030988,23.721585,-0.690794
735088.614583,1.0,23.721585,48.956,0.030988,23.721585,-0.690752
735088.625,1.0,23.721585,48.831,0.030988,23.721585,-0.691636
735088.635417,1.0,23.635274,48.831,0.030988,23.635274,-0.722833
735088.645833,1.0,23.980518,48.742,0.030988,23.980518,-0.598694
735088.65625,1.0,23.894207,48.716,0.030988,23.894207,-0.630069
735088.666667,1.0,23.807896,48.598,0.030988,23.807896,-0.821703
735088.677083,1.0,23.721585,48.473,0.030988,23.721585,-0.69417
735088.6875,1.0,23.894207,48.409,0.030988,23.894207,-0.632264
735088.697917,1.0,23.980518,48.32,0.030988,23.980518,-0.601727
735088.708333,1.0,24.066829,48.259,0.030988,24.066829,-0.570996
735088.71875,1.0,23.980518,48.358,0.030988,23.980518,-0.601454
735088.729167,1.0,24.066829,48.233,0.030988,24.066829,-0.571184
735088.739583,1.0,24.066829,48.431,0.030988,24.066829,-0.569753
735088.75,1.0,24.066829,48.626,0.030988,24.066829,-0.568344
735088.760417,1.0,24.066829,48.757,0.030988,24.066829,-0.567398
735088.770833,1.0,23.980518,48.686,0.030988,23.980518,-0.599097
735088.78125,1.0,23.894207,48.648,0.030988,23.894207,-0.630556
735088.791667,1.0,23.721585,48.709,0.030988,23.721585,-0.6925
735088.802083,1.0,23.721585,48.738,0.030988,23.721585,-0.692294
735088.8125,1.0,23.721585,48.764,0.030988,23.721585,-0.69211
735088.822917,1.0,23.721585,48.856,0.030988,23.721585,-0.691459
735088.833333,1.0,23.548963,48.981,0.030988,23.548963,-0.75298
735088.84375,1.0,23.462655,49.105,0.030988,23.462655,-0.783319
735088.854167,1.0,23.548963,49.293,0.030988,23.548963,-0.750795
735088.864583,1.0,23.462655,49.385,0.030988,23.462655,-0.781369
735088.875,1.0,23.376341,49.379,0.030988,23.376341,-0.812631
735088.885417,1.0,23.635274,49.627,0.030988,23.635274,-0.717229
735088.895833,1.0,23.721585,50.009,0.030988,23.721585,-0.683301
735088.90625,1.0,23.721585,50.462,0.030988,23.721585,-0.680095
735088.916667,1.0,23.807896,51.039,0.030988,23.807896,-0.644736
735088.927083,1.0,23.894207,51.619,0.030988,23.894207,-0.609313
735088.9375,1.0,23.980518,52.131,0.030988,23.980518,-0.574337
735088.947917,1.0,24.066829,52.925,0.030988,24.066829,-0.537286
735088.958333,1.0,24.066829,53.53,0.030988,24.066829,-0.532915
735088.96875,1.0,24.066829,54.102,0.030988,24.066829,-0.528783
735088.979167,1.0,24.066829,54.548,0.030988,24.066829,-0.525561
735088.989583,1.0,24.066829,55.115,0.030988,24.066829,-0.521465
735089.0,1.0,24.066829,55.528,0.030988,24.066829,-0.518481
735089.010417,1.0,24.066829,56.031,0.030988,24.066829,-0.514847
735089.020833,1.0,24.15314,56.409,0.030988,24.15314,-0.480642
735089.03125,1.0,24.412071,56.786,0.030988,24.412071,-0.384141
735089.041667,1.0,24.412071,57.194,0.030988,24.412071,-0.381131
735089.052083,1.0,24.325762,57.726,0.030988,24.325762,-0.408783
735089.0625,1.0,24.412071,57.947,0.030988,24.412071,-0.375578
735089.072917,1.0,24.412071,58.477,0.030988,24.412071,-0.371668
735089.083333,1.0,24.412071,58.945,0.030988,24.412071,-0.368217
735089.09375,1.0,24.412071,59.196,0.030988,24.412071,-0.366365
735089.104167,1.0,24.412071,59.505,0.030988,24.412071,-0.364086
735089.114583,1.0,24.498384,59.848,0.030988,24.498384,-0.329898
735089.125,1.0,24.498384,60.221,0.030988,24.498384,-0.327133
735089.135417,1.0,24.584695,60.375,0.030988,24.584695,-0.294314
735089.145833,1.0,24.584695,60.656,0.030988,24.584695,-0.29222
735089.15625,1.0,24.584695,61.024,0.030988,24.584695,-0.289477
735089.166667,1.0,24.584695,61.147,0.030988,24.584695,-0.288561
735089.177083,1.0,24.584695,61.397,0.030988,24.584695,-0.286698
735089.1875,1.0,24.584695,61.764,0.030988,24.584695,-0.283963
735089.197917,1.0,24.584695,61.983,0.030988,24.584695,-0.282331
735089.208333,1.0,24.584695,62.411,0.030988,24.584695,-0.279141
735089.21875,1.0,24.584695,64.759,0.030988,24.584695,-0.261643
735089.229167,1.0,24.584695,65.689,0.030988,24.584695,-0.254713
735089.239583,1.0,24.412071,65.423,0.030988,24.412071,-0.320437
735089.25,1.0,24.066829,63.954,0.030988,24.066829,-0.457607
735089.260417,1.0,23.980518,63.028,0.030988,23.980518,-0.496018
735089.270833,1.0,23.807896,62.668,0.030988,23.807896,-0.562019
735089.28125,1.0,23.635274,62.472,0.030988,23.635274,-0.626808
735089.291667,1.0,23.29003,62.208,0.030988,23.29003,-0.755404
735089.302083,1.0,23.29003,62.039,0.030988,23.29003,-0.756569
735089.3125,1.0,23.117408,61.799,0.030988,23.117408,-0.821555
735089.322917,1.0,23.117408,61.701,0.030988,23.117408,-0.822224
735089.333333,1.0,23.031097,60.862,0.030988,23.031097,-0.859578
735089.34375,1.0,23.203719,59.567,0.030988,23.203719,-0.805198
735089.354167,1.0,23.376341,58.552,0.030988,23.376341,-0.749059
735089.364583,1.0,23.376341,58.082,0.030988,23.376341,-0.752316
735089.375,1.0,23.548963,57.738,0.030988,23.548963,0.257776
735089.385417,1.0,23.635274,58.067,0.030988,23.635274,-0.738515
735089.395833,1.0,23.721585,58.533,0.030988,23.721585,-0.70287
735089.40625,1.0,23.721585,58.544,0.030988,23.721585,-0.702793
735089.416667,1.0,23.721585,58.586,0.030988,23.721585,-0.702495
735089.427083,1.0,23.721585,58.309,0.030988,23.721585,-0.704456
735089.4375,1.0,23.721585,57.822,0.030988,23.721585,-0.707902
735089.447917,1.0,23.980518,57.331,0.030988,23.980518,-0.614419
735089.458333,1.0,24.066829,57.028,0.030988,24.066829,-0.584291
735089.46875,1.0,24.066829,56.629,0.030988,24.066829,-0.587173
735089.479167,1.0,24.066829,56.263,0.030988,24.066829,-0.589818
735089.489583,1.0,24.066829,55.769,0.030988,24.066829,-0.593387
735089.5,1.0,23.980518,55.62,0.030988,23.980518,-0.30954
735089.510417,1.0,24.066829,55.471,0.030988,24.066829,-0.028909
735089.520833,1.0,24.066829,55.038,0.030988,24.066829,-0.032037
735089.53125,1.0,24.066829,54.951,0.030988,24.066829,-0.032666
735089.541667,1.0,23.980518,54.545,0.030988,23.980518,-0.062224
735089.552083,1.0,23.980518,54.316,0.030988,23.980518,-0.06387
735089.5625,1.0,23.980518,54.813,0.030988,23.980518,-0.060298
735089.572917,1.0,24.066829,55.094,0.030988,24.066829,-0.031633
735089.583333,1.0,24.066829,55.222,0.030988,24.066829,-0.030708
